university_id;grant_id;start_date;amount;name;creation_date;title;category;lab_id;extra_info;director_id;director_name;date_of_birth
484;527;14/05/2022;2442;Stout LLC;05/06/2022;Begin;ground;;;500527;Zeca Barbosa;30/03/1961
478;527;09/08/2020;3126;Rodriguez Inc;14/12/2024;Begin;ground;189.0;process;500527;Zeca Barbosa;30/03/1961
41;527;28/03/2025;2668;Wade PLC;25/09/2022;Begin;ground;;;500527;Zeca Barbosa;30/03/1961
235;527;29/07/2025;4222;Gill and Sons;14/09/2023;Begin;ground;;;500527;Zeca Barbosa;30/03/1961
313;527;06/02/2026;3630;Vincent-Jenkins;24/10/2021;Begin;ground;;;500527;Zeca Barbosa;30/03/1961
65;527;18/01/2021;3017;Conrad Ltd;25/03/2023;Begin;ground;;;500527;Zeca Barbosa;30/03/1961
268;527;01/01/2025;636;Williams, Kelley and Morton;27/04/2022;Begin;ground;;;500527;Zeca Barbosa;30/03/1961
276;527;29/01/2023;3288;Ryan LLC;28/07/2022;Begin;ground;;;500527;Zeca Barbosa;30/03/1961
6;527;15/11/2021;106;Cunningham LLC;18/09/2025;Begin;ground;195.0;beyond;500527;Zeca Barbosa;30/03/1961
333;527;26/05/2023;2521;Martinez, Crawford and Scott;15/04/2021;Begin;ground;;;500527;Zeca Barbosa;30/03/1961
199;546;14/01/2022;4721;Roberts, Jones and White;03/01/2025;Language;notice;;;500546;Zeca Araujo;24/09/1981
53;546;04/01/2020;1421;Richardson-Harris;02/12/2022;Language;notice;;;500546;Zeca Araujo;24/09/1981
358;546;15/08/2020;1815;Madden-Taylor;30/12/2022;Language;notice;;;500546;Zeca Araujo;24/09/1981
389;546;05/08/2024;2791;Frederick, Dunlap and Acevedo;03/01/2022;Language;notice;79.0;news;500546;Zeca Araujo;24/09/1981
275;546;28/07/2020;3278;Perez Ltd;28/09/2025;Language;notice;;;500546;Zeca Araujo;24/09/1981
106;546;01/09/2025;3202;Blackwell, Sanders and Mccarty;13/03/2023;Language;notice;;;500546;Zeca Araujo;24/09/1981
185;546;03/06/2021;4916;Hoffman and Sons;06/06/2022;Language;notice;143.0;radio;500546;Zeca Araujo;24/09/1981
175;546;18/04/2025;3720;Wilson-Dennis;23/05/2021;Language;notice;112.0;inside;500546;Zeca Araujo;24/09/1981
269;546;29/12/2025;3471;Weber, Mueller and Keller;09/03/2025;Language;notice;;;500546;Zeca Araujo;24/09/1981
413;546;12/07/2023;3247;Harrington, Smith and Aguirre;05/02/2023;Language;notice;;;500546;Zeca Araujo;24/09/1981
429;526;03/07/2023;1804;Dickson-Patterson;20/06/2024;Green;above;;;500526;Zeca Almeida;29/05/1975
389;526;30/10/2022;4781;Frederick, Dunlap and Acevedo;03/01/2022;Green;above;79.0;news;500526;Zeca Almeida;29/05/1975
354;526;24/01/2026;2362;Jackson and Sons;11/09/2021;Green;above;;;500526;Zeca Almeida;29/05/1975
56;526;29/06/2023;922;Sparks Group;13/09/2021;Green;above;115.0;yard;500526;Zeca Almeida;29/05/1975
72;526;12/09/2022;259;Gonzales, Black and Stewart;30/09/2021;Green;above;;;500526;Zeca Almeida;29/05/1975
230;526;16/07/2025;3644;Graham, Pope and Nguyen;27/05/2024;Green;above;;;500526;Zeca Almeida;29/05/1975
220;526;12/12/2021;4590;Martinez, Cooper and Anthony;15/07/2025;Green;above;;;500526;Zeca Almeida;29/05/1975
264;526;08/06/2024;1542;Nichols-Ponce;22/12/2025;Green;above;145.0;rise;500526;Zeca Almeida;29/05/1975
474;520;31/05/2020;2986;Brown and Sons;03/03/2021;Room;local;32.0;look;500520;Yara Vieira;17/12/1955
364;520;24/05/2024;1511;Bush-Smith;13/10/2023;Room;local;;;500520;Yara Vieira;17/12/1955
21;520;19/02/2023;3586;Wong-Conrad;16/10/2021;Room;local;;;500520;Yara Vieira;17/12/1955
256;520;18/10/2025;2730;Williams-Knight;07/10/2022;Room;local;;;500520;Yara Vieira;17/12/1955
279;520;15/11/2020;1840;Stewart-Harris;29/05/2024;Room;local;;;500520;Yara Vieira;17/12/1955
221;520;25/06/2025;4241;Brown-Rice;13/02/2022;Room;local;;;500520;Yara Vieira;17/12/1955
423;520;20/12/2020;4694;Cannon Group;13/08/2024;Room;local;121.0;interview;500520;Yara Vieira;17/12/1955
464;520;13/08/2023;909;Waters LLC;04/09/2022;Room;local;;;500520;Yara Vieira;17/12/1955
112;519;04/10/2022;1907;Ruiz-Reed;13/10/2022;Character;this;;;500519;Yara Teixeira;13/05/1982
17;519;20/03/2025;3547;Vega LLC;29/08/2023;Character;this;;;500519;Yara Teixeira;13/05/1982
47;519;19/03/2024;1862;Peterson, Fletcher and Myers;30/11/2021;Character;this;;;500519;Yara Teixeira;13/05/1982
448;519;19/11/2024;2491;Rogers, Lawson and Campbell;05/01/2022;Character;this;;;500519;Yara Teixeira;13/05/1982
363;519;13/01/2023;1052;Hoffman Inc;23/07/2023;Character;this;;;500519;Yara Teixeira;13/05/1982
51;519;08/12/2024;4629;Oconnor-Jones;16/10/2022;Character;this;;;500519;Yara Teixeira;13/05/1982
39;519;29/10/2023;2977;Nichols, Pratt and Pruitt;11/09/2022;Character;this;;;500519;Yara Teixeira;13/05/1982
210;519;12/04/2023;454;Moses-Pittman;17/05/2021;Character;this;;;500519;Yara Teixeira;13/05/1982
372;519;11/05/2020;3519;Gibson LLC;20/01/2024;Character;this;88.0;artist;500519;Yara Teixeira;13/05/1982
313;519;22/05/2022;2008;Vincent-Jenkins;24/10/2021;Character;this;;;500519;Yara Teixeira;13/05/1982
79;519;09/11/2025;4246;Hayden-Owens;03/11/2022;Character;this;;;500519;Yara Teixeira;13/05/1982
399;519;26/10/2024;2627;Hess PLC;29/06/2025;Character;this;;;500519;Yara Teixeira;13/05/1982
153;519;05/04/2025;1840;Gonzalez Ltd;01/10/2023;Character;this;47.0;possible;500519;Yara Teixeira;13/05/1982
484;519;12/10/2021;1026;Stout LLC;05/06/2022;Character;this;;;500519;Yara Teixeira;13/05/1982
77;519;31/12/2023;1911;Alexander-Weber;22/04/2025;Character;this;57.0;debate;500519;Yara Teixeira;13/05/1982
142;519;30/08/2025;2954;Williams, Mcguire and Davidson;21/11/2022;Character;this;;;500519;Yara Teixeira;13/05/1982
3;519;04/09/2024;2309;Diaz, Peterson and Fowler;04/10/2022;Character;this;147.0;another;500519;Yara Teixeira;13/05/1982
261;518;23/04/2021;1078;Sanchez and Sons;18/06/2021;Particular;really;;;500518;Yara Santos;13/07/1958
344;518;06/08/2023;640;Moore-Watson;23/10/2021;Particular;really;;;500518;Yara Santos;13/07/1958
249;518;05/11/2024;996;Larsen-Guerra;27/03/2022;Particular;really;;;500518;Yara Santos;13/07/1958
10;518;26/09/2022;3437;Gordon-Thompson;23/04/2021;Particular;really;;;500518;Yara Santos;13/07/1958
455;518;24/05/2020;971;Williams, Campbell and Anderson;18/03/2023;Particular;really;;;500518;Yara Santos;13/07/1958
232;518;11/03/2023;988;Moore-Ford;25/09/2023;Particular;really;;;500518;Yara Santos;13/07/1958
286;518;13/09/2023;2789;Nelson, Nguyen and French;30/11/2021;Particular;really;;;500518;Yara Santos;13/07/1958
228;517;30/08/2022;4931;Fields, Owen and Cherry;10/01/2023;Ever;expect;;;500517;Yara Ramos;22/10/1962
413;517;30/06/2025;2065;Harrington, Smith and Aguirre;05/02/2023;Ever;expect;;;500517;Yara Ramos;22/10/1962
443;517;23/12/2023;809;Gray and Sons;14/11/2021;Ever;expect;;;500517;Yara Ramos;22/10/1962
344;517;08/01/2023;2189;Moore-Watson;23/10/2021;Ever;expect;;;500517;Yara Ramos;22/10/1962
129;517;31/01/2024;2601;Walter Group;05/10/2022;Ever;expect;;;500517;Yara Ramos;22/10/1962
463;517;24/06/2024;210;Humphrey-Munoz;17/05/2023;Ever;expect;;;500517;Yara Ramos;22/10/1962
112;517;09/11/2024;1792;Ruiz-Reed;13/10/2022;Ever;expect;;;500517;Yara Ramos;22/10/1962
435;517;28/05/2025;3408;Thompson, Sanders and Smith;31/12/2024;Ever;expect;;;500517;Yara Ramos;22/10/1962
216;517;28/06/2024;2279;Villarreal, Roach and Coleman;05/09/2024;Ever;expect;;;500517;Yara Ramos;22/10/1962
134;517;25/10/2021;460;Garrison-Buck;17/01/2022;Ever;expect;139.0;say;500517;Yara Ramos;22/10/1962
171;516;12/09/2024;4248;Wilson Group;01/12/2022;Add;too;5.0;involve;500516;Yara Quaresma;18/06/1957
171;516;12/09/2024;4248;Wilson Group;01/12/2022;Add;too;7.0;in;500516;Yara Quaresma;18/06/1957
171;516;12/09/2024;4248;Wilson Group;01/12/2022;Add;too;14.0;often;500516;Yara Quaresma;18/06/1957
353;516;30/07/2024;1974;Roach, Terry and Estrada;30/12/2024;Add;too;48.0;partner;500516;Yara Quaresma;18/06/1957
186;516;06/01/2023;179;Mason, Foster and Woodward;29/12/2022;Add;too;;;500516;Yara Quaresma;18/06/1957
72;516;10/07/2021;243;Gonzales, Black and Stewart;30/09/2021;Add;too;;;500516;Yara Quaresma;18/06/1957
141;516;10/02/2021;1475;Cruz, Wright and Strickland;27/01/2026;Add;too;94.0;ground;500516;Yara Quaresma;18/06/1957
56;516;14/03/2025;3789;Sparks Group;13/09/2021;Add;too;115.0;yard;500516;Yara Quaresma;18/06/1957
417;516;04/02/2023;3061;Morris-Hill;01/09/2023;Add;too;;;500516;Yara Quaresma;18/06/1957
204;515;03/03/2023;1793;Mccarty, Fox and Ross;10/01/2022;They;also;;;500515;Yara Pereira;18/11/1965
8;515;05/09/2025;2160;Stanley-Martin;18/04/2025;They;also;;;500515;Yara Pereira;18/11/1965
102;515;25/09/2021;3067;Patterson Ltd;25/10/2022;They;also;183.0;put;500515;Yara Pereira;18/11/1965
133;515;16/02/2025;1712;Price and Sons;30/07/2025;They;also;75.0;health;500515;Yara Pereira;18/11/1965
279;515;19/04/2023;4341;Stewart-Harris;29/05/2024;They;also;;;500515;Yara Pereira;18/11/1965
17;515;30/04/2022;2509;Vega LLC;29/08/2023;They;also;;;500515;Yara Pereira;18/11/1965
159;515;01/07/2020;1779;Bradford-Reed;14/04/2022;They;also;30.0;less;500515;Yara Pereira;18/11/1965
159;515;01/07/2020;1779;Bradford-Reed;14/04/2022;They;also;119.0;once;500515;Yara Pereira;18/11/1965
107;515;16/02/2023;4292;Barnett-Watson;15/07/2025;They;also;;;500515;Yara Pereira;18/11/1965
481;515;09/06/2024;277;Miller, Taylor and Smith;09/09/2023;They;also;;;500515;Yara Pereira;18/11/1965
201;515;14/11/2020;4381;Harris, Cline and Johnson;25/01/2025;They;also;;;500515;Yara Pereira;18/11/1965
34;514;03/06/2025;3458;Brown and Sons;02/05/2024;Worker;several;138.0;lawyer;500514;Yara Oliveira;02/09/1967
421;514;10/08/2023;1265;Davis-Williams;09/07/2022;Worker;several;162.0;shake;500514;Yara Oliveira;02/09/1967
189;514;17/10/2022;1447;Castro-Bennett;28/10/2023;Worker;several;63.0;yourself;500514;Yara Oliveira;02/09/1967
121;514;30/07/2023;1743;Rojas LLC;25/12/2025;Worker;several;;;500514;Yara Oliveira;02/09/1967
30;514;26/02/2025;4204;Wright-Robinson;29/07/2023;Worker;several;;;500514;Yara Oliveira;02/09/1967
217;514;07/07/2025;3144;Bates, Jordan and Ray;24/05/2022;Worker;several;;;500514;Yara Oliveira;02/09/1967
235;513;18/03/2022;3209;Gill and Sons;14/09/2023;Fly;include;;;500513;Yara Nogueira;03/11/1964
180;513;29/05/2025;826;Chandler, Bauer and Walter;10/06/2023;Fly;include;137.0;century;500513;Yara Nogueira;03/11/1964
353;513;26/04/2020;296;Roach, Terry and Estrada;30/12/2024;Fly;include;48.0;partner;500513;Yara Nogueira;03/11/1964
269;513;05/07/2024;1680;Weber, Mueller and Keller;09/03/2025;Fly;include;;;500513;Yara Nogueira;03/11/1964
208;513;19/05/2022;4459;Mccarthy LLC;01/04/2022;Fly;include;49.0;provide;500513;Yara Nogueira;03/11/1964
384;513;17/11/2021;2626;Stewart, Andrews and Turner;17/03/2024;Fly;include;;;500513;Yara Nogueira;03/11/1964
343;513;01/05/2020;3244;Miles and Sons;25/03/2022;Fly;include;;;500513;Yara Nogueira;03/11/1964
164;513;18/03/2020;1105;Holland, Doyle and Harvey;08/04/2022;Fly;include;113.0;model;500513;Yara Nogueira;03/11/1964
76;513;19/04/2023;4985;Montes, Hayes and Smith;31/10/2022;Fly;include;;;500513;Yara Nogueira;03/11/1964
428;513;02/05/2020;3435;Hall, House and Murphy;29/03/2023;Fly;include;;;500513;Yara Nogueira;03/11/1964
64;512;06/02/2021;3746;Rivera-Romero;12/08/2023;Rather;people;141.0;everyone;500512;Yara Martins;04/09/1961
166;512;25/11/2023;3855;Reyes Inc;19/05/2023;Rather;people;;;500512;Yara Martins;04/09/1961
18;512;29/02/2024;2645;Sanchez-Prince;04/06/2021;Rather;people;4.0;box;500512;Yara Martins;04/09/1961
18;512;29/02/2024;2645;Sanchez-Prince;04/06/2021;Rather;people;15.0;about;500512;Yara Martins;04/09/1961
18;512;29/02/2024;2645;Sanchez-Prince;04/06/2021;Rather;people;197.0;TV;500512;Yara Martins;04/09/1961
387;512;29/02/2024;1728;Atkins Inc;23/09/2021;Rather;people;;;500512;Yara Martins;04/09/1961
317;512;17/09/2025;1509;Vasquez-Dixon;19/07/2025;Rather;people;;;500512;Yara Martins;04/09/1961
340;512;25/04/2025;2525;Edwards and Sons;10/06/2024;Rather;people;;;500512;Yara Martins;04/09/1961
259;512;21/03/2023;1413;Jones and Sons;07/02/2023;Rather;people;;;500512;Yara Martins;04/09/1961
131;512;11/01/2026;582;Park Group;22/06/2024;Rather;people;;;500512;Yara Martins;04/09/1961
314;512;25/04/2021;271;Sanford LLC;22/08/2022;Rather;people;181.0;fill;500512;Yara Martins;04/09/1961
182;512;20/10/2024;2580;Martinez Group;19/08/2022;Rather;people;;;500512;Yara Martins;04/09/1961
68;512;28/01/2022;2161;Erickson, Mckenzie and Rhodes;20/09/2025;Rather;people;;;500512;Yara Martins;04/09/1961
15;512;19/01/2021;1488;Hamilton, Shepherd and Howard;27/07/2023;Rather;people;;;500512;Yara Martins;04/09/1961
439;511;08/02/2026;1916;Rodriguez Group;22/02/2021;Level;thousand;;;500511;Yara Lopes;01/05/1988
274;511;01/03/2020;4760;Boyd PLC;12/07/2024;Level;thousand;;;500511;Yara Lopes;01/05/1988
26;511;12/01/2025;1839;Lloyd LLC;08/05/2024;Level;thousand;;;500511;Yara Lopes;01/05/1988
270;511;23/01/2022;2349;Garcia Ltd;31/05/2021;Level;thousand;;;500511;Yara Lopes;01/05/1988
459;511;03/02/2024;1253;Irwin, Garcia and Rice;05/09/2024;Level;thousand;;;500511;Yara Lopes;01/05/1988
406;511;17/01/2023;608;Michael, Aguilar and Stephenson;25/06/2024;Level;thousand;;;500511;Yara Lopes;01/05/1988
16;511;12/05/2021;840;Cisneros, Love and Walker;19/07/2024;Level;thousand;187.0;foot;500511;Yara Lopes;01/05/1988
15;511;28/01/2025;114;Hamilton, Shepherd and Howard;27/07/2023;Level;thousand;;;500511;Yara Lopes;01/05/1988
239;511;15/10/2024;4305;Sims Group;04/03/2023;Level;thousand;176.0;guess;500511;Yara Lopes;01/05/1988
73;511;23/07/2020;3095;Tapia, Lopez and Green;03/12/2021;Level;thousand;;;500511;Yara Lopes;01/05/1988
256;510;14/10/2021;1534;Williams-Knight;07/10/2022;Structure;reveal;;;500510;Yara Jardim;02/06/1970
107;510;01/06/2020;158;Barnett-Watson;15/07/2025;Structure;reveal;;;500510;Yara Jardim;02/06/1970
148;510;11/03/2022;3455;White-Hammond;19/12/2025;Structure;reveal;114.0;often;500510;Yara Jardim;02/06/1970
210;510;15/07/2020;188;Moses-Pittman;17/05/2021;Structure;reveal;;;500510;Yara Jardim;02/06/1970
478;510;27/06/2025;425;Rodriguez Inc;14/12/2024;Structure;reveal;189.0;process;500510;Yara Jardim;02/06/1970
153;510;22/07/2022;2359;Gonzalez Ltd;01/10/2023;Structure;reveal;47.0;possible;500510;Yara Jardim;02/06/1970
161;510;08/06/2022;3447;White LLC;03/01/2024;Structure;reveal;100.0;will;500510;Yara Jardim;02/06/1970
184;510;04/10/2025;4959;Wolfe Ltd;05/06/2021;Structure;reveal;;;500510;Yara Jardim;02/06/1970
384;510;30/12/2023;497;Stewart, Andrews and Turner;17/03/2024;Structure;reveal;;;500510;Yara Jardim;02/06/1970
412;510;23/03/2022;583;Rios PLC;05/01/2025;Structure;reveal;;;500510;Yara Jardim;02/06/1970
265;510;06/01/2021;4881;Oconnor-Jimenez;11/07/2021;Structure;reveal;;;500510;Yara Jardim;02/06/1970
47;509;30/11/2021;1028;Peterson, Fletcher and Myers;30/11/2021;Time;Congress;;;500509;Yara Ibrahim;04/04/1979
410;509;28/04/2025;393;Russell Ltd;22/01/2022;Time;Congress;;;500509;Yara Ibrahim;04/04/1979
255;509;24/08/2022;2626;Guerrero, Perry and Scott;14/05/2022;Time;Congress;;;500509;Yara Ibrahim;04/04/1979
287;509;17/05/2022;358;Serrano, Berry and English;01/09/2022;Time;Congress;;;500509;Yara Ibrahim;04/04/1979
444;509;28/10/2023;2897;Brown-Miller;04/07/2021;Time;Congress;;;500509;Yara Ibrahim;04/04/1979
146;509;18/02/2021;4298;Martin Group;15/01/2025;Time;Congress;;;500509;Yara Ibrahim;04/04/1979
481;509;07/04/2023;2363;Miller, Taylor and Smith;09/09/2023;Time;Congress;;;500509;Yara Ibrahim;04/04/1979
320;509;09/06/2023;243;Lynch, Sullivan and Sanders;15/11/2021;Time;Congress;52.0;moment;500509;Yara Ibrahim;04/04/1979
65;509;07/03/2024;2421;Conrad Ltd;25/03/2023;Time;Congress;;;500509;Yara Ibrahim;04/04/1979
437;509;11/10/2025;2312;Ramos, Moreno and Gay;27/09/2022;Time;Congress;158.0;health;500509;Yara Ibrahim;04/04/1979
319;509;18/10/2021;4067;Moore, Landry and Morgan;22/07/2022;Time;Congress;25.0;leg;500509;Yara Ibrahim;04/04/1979
319;509;18/10/2021;4067;Moore, Landry and Morgan;22/07/2022;Time;Congress;146.0;structure;500509;Yara Ibrahim;04/04/1979
133;508;10/05/2020;2494;Price and Sons;30/07/2025;Study;mind;75.0;health;500508;Yara Henriques;02/10/1957
462;508;28/01/2026;1196;Mcneil Inc;06/06/2024;Study;mind;86.0;science;500508;Yara Henriques;02/10/1957
322;508;18/05/2020;4592;Strong Group;01/01/2025;Study;mind;;;500508;Yara Henriques;02/10/1957
207;508;04/10/2021;4880;Melendez Inc;04/01/2023;Study;mind;;;500508;Yara Henriques;02/10/1957
188;508;31/05/2021;1618;Green, Fuller and Browning;06/08/2024;Study;mind;;;500508;Yara Henriques;02/10/1957
202;508;04/08/2023;2282;Robertson, Smith and Woods;28/03/2025;Study;mind;;;500508;Yara Henriques;02/10/1957
19;507;26/07/2024;1273;Martin-Wood;01/02/2026;Compare;population;182.0;thank;500507;Yara Gomes;18/09/1971
143;507;19/09/2023;2252;Hess and Sons;29/01/2023;Compare;population;;;500507;Yara Gomes;18/09/1971
182;507;31/01/2026;2445;Martinez Group;19/08/2022;Compare;population;;;500507;Yara Gomes;18/09/1971
17;507;16/01/2025;3613;Vega LLC;29/08/2023;Compare;population;;;500507;Yara Gomes;18/09/1971
118;507;17/12/2022;2320;Clark Ltd;11/12/2024;Compare;population;66.0;ahead;500507;Yara Gomes;18/09/1971
366;507;11/10/2025;3794;Lin Ltd;20/12/2022;Compare;population;;;500507;Yara Gomes;18/09/1971
132;507;14/07/2025;1247;Thomas PLC;11/02/2023;Compare;population;34.0;while;500507;Yara Gomes;18/09/1971
212;507;06/07/2024;903;Ortiz Group;15/11/2024;Compare;population;99.0;fine;500507;Yara Gomes;18/09/1971
5;507;08/07/2020;1052;Shaw-Houston;25/08/2025;Compare;population;;;500507;Yara Gomes;18/09/1971
488;507;09/06/2021;1586;White, Fischer and Brown;13/12/2022;Compare;population;;;500507;Yara Gomes;18/09/1971
413;507;26/07/2025;3579;Harrington, Smith and Aguirre;05/02/2023;Compare;population;;;500507;Yara Gomes;18/09/1971
247;507;01/07/2020;840;Johnson Group;10/11/2023;Compare;population;;;500507;Yara Gomes;18/09/1971
258;507;21/06/2020;3150;Cantrell, Evans and Guerrero;31/01/2023;Compare;population;;;500507;Yara Gomes;18/09/1971
356;506;12/10/2024;416;King, Howard and Stevens;17/10/2025;Major;race;;;500506;Yara Ferreira;17/01/1982
267;506;15/10/2020;3793;Martinez PLC;16/04/2023;Major;race;;;500506;Yara Ferreira;17/01/1982
347;506;08/12/2020;1285;Simpson-Martinez;05/05/2024;Major;race;;;500506;Yara Ferreira;17/01/1982
274;506;29/08/2024;3748;Boyd PLC;12/07/2024;Major;race;;;500506;Yara Ferreira;17/01/1982
9;506;10/08/2024;3114;Wallace-Goodman;17/03/2025;Major;race;77.0;land;500506;Yara Ferreira;17/01/1982
78;506;10/09/2023;1862;Herrera LLC;04/02/2024;Major;race;;;500506;Yara Ferreira;17/01/1982
347;506;10/05/2023;558;Simpson-Martinez;05/05/2024;Major;race;;;500506;Yara Ferreira;17/01/1982
262;506;13/01/2024;4034;Haynes-Landry;12/05/2022;Major;race;123.0;also;500506;Yara Ferreira;17/01/1982
262;506;13/01/2024;4034;Haynes-Landry;12/05/2022;Major;race;184.0;home;500506;Yara Ferreira;17/01/1982
500;525;09/03/2021;1121;Martinez PLC;13/09/2024;Less;soldier;43.0;wall;500525;Yara Faria;30/05/1974
20;525;12/07/2024;3001;Doyle, West and Kennedy;14/09/2025;Less;soldier;;;500525;Yara Faria;30/05/1974
19;525;28/11/2023;3846;Martin-Wood;01/02/2026;Less;soldier;182.0;thank;500525;Yara Faria;30/05/1974
15;525;25/12/2020;177;Hamilton, Shepherd and Howard;27/07/2023;Less;soldier;;;500525;Yara Faria;30/05/1974
371;525;30/04/2021;917;Garner, Meza and Lloyd;21/01/2023;Less;soldier;190.0;follow;500525;Yara Faria;30/05/1974
155;525;15/04/2025;1412;Smith-Duarte;12/10/2021;Less;soldier;;;500525;Yara Faria;30/05/1974
23;525;23/11/2020;1076;Wells LLC;21/06/2024;Less;soldier;;;500525;Yara Faria;30/05/1974
261;525;19/09/2023;1708;Sanchez and Sons;18/06/2021;Less;soldier;;;500525;Yara Faria;30/05/1974
69;525;04/02/2021;1815;French-Ferguson;24/06/2024;Less;soldier;;;500525;Yara Faria;30/05/1974
334;525;26/03/2025;4551;Crawford Ltd;23/12/2023;Less;soldier;177.0;street;500525;Yara Faria;30/05/1974
357;525;10/12/2020;3915;Cruz, Powers and Strickland;21/10/2025;Less;soldier;148.0;discuss;500525;Yara Faria;30/05/1974
434;525;07/12/2023;256;Bryant-Young;24/10/2023;Less;soldier;1.0;table;500525;Yara Faria;30/05/1974
78;525;21/06/2020;2370;Herrera LLC;04/02/2024;Less;soldier;;;500525;Yara Faria;30/05/1974
276;505;15/06/2024;3978;Ryan LLC;28/07/2022;Responsibility;down;;;500505;Yara Esteves;15/12/1981
244;505;10/06/2023;370;Swanson, Myers and Thompson;18/10/2021;Responsibility;down;29.0;physical;500505;Yara Esteves;15/12/1981
244;505;10/06/2023;370;Swanson, Myers and Thompson;18/10/2021;Responsibility;down;62.0;face;500505;Yara Esteves;15/12/1981
244;505;10/06/2023;370;Swanson, Myers and Thompson;18/10/2021;Responsibility;down;93.0;beat;500505;Yara Esteves;15/12/1981
165;505;12/06/2020;1683;Coleman PLC;09/04/2022;Responsibility;down;24.0;develop;500505;Yara Esteves;15/12/1981
258;505;30/03/2024;3109;Cantrell, Evans and Guerrero;31/01/2023;Responsibility;down;;;500505;Yara Esteves;15/12/1981
453;505;01/07/2022;1573;Miller-Cooper;09/02/2025;Responsibility;down;;;500505;Yara Esteves;15/12/1981
82;505;20/08/2023;3511;Williams-Ochoa;15/05/2025;Responsibility;down;;;500505;Yara Esteves;15/12/1981
262;505;12/06/2025;4104;Haynes-Landry;12/05/2022;Responsibility;down;123.0;also;500505;Yara Esteves;15/12/1981
262;505;12/06/2025;4104;Haynes-Landry;12/05/2022;Responsibility;down;184.0;home;500505;Yara Esteves;15/12/1981
406;505;22/02/2020;4982;Michael, Aguilar and Stephenson;25/06/2024;Responsibility;down;;;500505;Yara Esteves;15/12/1981
234;505;29/12/2020;2313;Lee, Green and Juarez;16/05/2023;Responsibility;down;53.0;notice;500505;Yara Esteves;15/12/1981
409;505;17/11/2021;4245;Bolton and Sons;10/10/2025;Responsibility;down;155.0;unit;500505;Yara Esteves;15/12/1981
337;505;01/01/2023;3059;Kirk-Horn;22/03/2022;Responsibility;down;;;500505;Yara Esteves;15/12/1981
150;505;03/09/2022;4488;Anderson Inc;30/06/2021;Responsibility;down;82.0;various;500505;Yara Esteves;15/12/1981
223;505;06/05/2020;2868;Bartlett, Bowman and Webb;03/01/2026;Responsibility;down;;;500505;Yara Esteves;15/12/1981
412;524;26/04/2022;773;Rios PLC;05/01/2025;Clearly;market;;;500524;Yara Domingues;22/03/1977
87;524;10/01/2020;4078;Mcpherson-Barrera;30/11/2024;Clearly;market;;;500524;Yara Domingues;22/03/1977
